"GEOID","multinom","rf","growth_prob","consensus"
"170310101002","Growth","Growth",1,"3"
"170310101003","Growth","Growth",1,"3"
"170310102011","Growth","Growth",1,"3"
"170310102012","Growth","Growth",1,"3"
"170310102013","Decline","Decline",1.17985311410095e-285,"1"
"170310102014","Growth","Growth",1,"3"
"170310102021","Growth","Growth",1,"3"
"170310102022","Growth","Growth",1,"3"
"170310103001","Stable","Stable",1.45662443713627e-214,"2"
"170310103002","Growth","Growth",1,"3"
"170310103003","Growth","Growth",1,"3"
"170310103004","Growth","Growth",1,"3"
"170310104001","Growth","Growth",1,"3"
"170310104002","Stable","Stable",6.03074565667598e-166,"2"
"170310105012","Growth","Growth",1,"3"
"170310105013","Growth","Growth",1,"3"
"170310105021","Growth","Growth",1,"3"
"170310105022","Growth","Growth",1,"3"
"170310105031","Growth","Growth",1,"3"
"170310105032","Growth","Growth",1,"3"
"170310106001","Growth","Growth",1,"3"
"170310106002","Growth","Growth",1,"3"
"170310106003","Growth","Growth",1,"3"
"170310106004","Growth","Growth",1,"3"
"170310107012","Growth","Growth",1,"3"
"170310107021","Growth","Growth",1,"3"
"170310107022","Growth","Growth",1,"3"
"170310107023","Growth","Growth",1,"3"
"170310107024","Growth","Growth",1,"3"
"170310201001","Growth","Growth",1,"3"
"170310201002","Growth","Growth",1,"3"
"170310202001","Decline","Decline",0,"1"
"170310202002","Growth","Growth",1,"3"
"170310202003","Growth","Growth",1,"3"
"170310202004","Growth","Growth",1,"3"
"170310203011","Growth","Growth",1,"3"
"170310203012","Growth","Growth",1,"3"
"170310203013","Growth","Growth",1,"3"
"170310203021","Growth","Growth",1,"3"
"170310203022","Stable","Stable",0,"2"
"170310203023","Growth","Growth",1,"3"
"170310204001","Growth","Growth",1,"3"
"170310204002","Growth","Growth",1,"3"
"170310204003","Growth","Growth",1,"3"
"170310205001","Growth","Growth",1,"3"
"170310205002","Growth","Growth",1,"3"
"170310206011","Growth","Growth",1,"3"
"170310206012","Growth","Growth",1,"3"
"170310206013","Decline","Decline",0,"1"
"170310206021","Growth","Growth",1,"3"
"170310206023","Growth","Growth",1,"3"
"170310207011","Growth","Growth",1,"3"
"170310207012","Growth","Growth",1,"3"
"170310207022","Growth","Growth",1,"3"
"170310207023","Growth","Growth",1,"3"
"170310207024","Growth","Growth",1,"3"
"170310208011","Growth","Growth",1,"3"
"170310208012","Stable","Stable",2.3689465758934e-294,"2"
"170310208013","Growth","Growth",1,"3"
"170310208014","Growth","Growth",1,"3"
"170310208021","Growth","Growth",1,"3"
"170310208022","Growth","Growth",1,"3"
"170310208023","Growth","Growth",1,"3"
"170310208024","Growth","Growth",1,"3"
"170310209011","Growth","Growth",1,"3"
"170310209013","Growth","Growth",1,"3"
"170310209021","Growth","Growth",1,"3"
"170310209022","Growth","Growth",1,"3"
"170310301011","Stable","Stable",1.45197954573261e-126,"2"
"170310301012","Growth","Growth",1,"3"
"170310301013","Growth","Growth",1,"3"
"170310301014","Growth","Growth",1,"3"
"170310301021","Growth","Growth",1,"3"
"170310301022","Growth","Growth",1,"3"
"170310301023","Growth","Growth",1,"3"
"170310301032","Growth","Growth",1,"3"
"170310301041","Growth","Growth",1,"3"
"170310302001","Growth","Growth",1,"3"
"170310302002","Decline","Decline",0,"1"
"170310302003","Growth","Growth",1,"3"
"170310302004","Growth","Growth",1,"3"
"170310303001","Growth","Growth",1,"3"
"170310304001","Growth","Growth",1,"3"
"170310304002","Growth","Growth",1,"3"
"170310305001","Growth","Growth",1,"3"
"170310305002","Growth","Growth",1,"3"
"170310305003","Growth","Growth",1,"3"
"170310305004","Growth","Growth",1,"3"
"170310306011","Growth","Growth",1,"3"
"170310306013","Growth","Growth",1,"3"
"170310306031","Growth","Growth",1,"3"
"170310306032","Growth","Growth",1,"3"
"170310306041","Growth","Growth",1,"3"
"170310306042","Growth","Growth",1,"3"
"170310306043","Growth","Growth",1,"3"
"170310307011","Growth","Growth",1,"3"
"170310307021","Growth","Growth",1,"3"
"170310307022","Growth","Growth",1,"3"
"170310307031","Growth","Growth",1,"3"
"170310307032","Stable","Stable",8.49772288651476e-74,"2"
"170310307033","Growth","Growth",1,"3"
"170310307061","Growth","Growth",1,"3"
"170310307062","Growth","Growth",1,"3"
"170310308001","Growth","Growth",1,"3"
"170310308002","Growth","Growth",1,"3"
"170310308003","Growth","Growth",1,"3"
"170310308004","Growth","Growth",1,"3"
"170310309001","Growth","Growth",1,"3"
"170310309002","Growth","Growth",1,"3"
"170310309004","Growth","Growth",1,"3"
"170310310001","Growth","Growth",1,"3"
"170310310002","Growth","Growth",1,"3"
"170310310003","Growth","Growth",1,"3"
"170310311001","Growth","Growth",1,"3"
"170310311003","Growth","Growth",1,"3"
"170310312001","Decline","Decline",0,"1"
"170310312003","Growth","Growth",1,"3"
"170310313001","Decline","Decline",0,"1"
"170310313002","Growth","Growth",1,"3"
"170310313004","Growth","Growth",1,"3"
"170310313005","Growth","Growth",1,"3"
"170310314001","Growth","Growth",1,"3"
"170310314002","Decline","Decline",0,"1"
"170310314003","Growth","Growth",1,"3"
"170310314005","Stable","Stable",4.06524403543113e-07,"2"
"170310314006","Growth","Growth",1,"3"
"170310315013","Growth","Growth",1,"3"
"170310315021","Growth","Growth",1,"3"
"170310315022","Growth","Growth",1,"3"
"170310317001","Growth","Growth",1,"3"
"170310317003","Growth","Growth",1,"3"
"170310317004","Growth","Growth",1,"3"
"170310318001","Growth","Growth",1,"3"
"170310319001","Growth","Growth",1,"3"
"170310319002","Growth","Growth",1,"3"
"170310321001","Growth","Growth",1,"3"
"170310321003","Growth","Growth",1,"3"
"170310321004","Growth","Growth",1,"3"
"170310401001","Growth","Growth",1,"3"
"170310401002","Growth","Growth",1,"3"
"170310401003","Growth","Growth",1,"3"
"170310402011","Growth","Growth",1,"3"
"170310402012","Growth","Growth",1,"3"
"170310402013","Growth","Growth",1,"3"
"170310402014","Growth","Growth",1,"3"
"170310402022","Growth","Growth",1,"3"
"170310402024","Growth","Growth",1,"3"
"170310403001","Growth","Growth",1,"3"
"170310403002","Decline","Decline",0,"1"
"170310403003","Growth","Growth",1,"3"
"170310404011","Growth","Growth",1,"3"
"170310404012","Growth","Growth",1,"3"
"170310404013","Growth","Growth",1,"3"
"170310404014","Growth","Growth",1,"3"
"170310404022","Growth","Growth",1,"3"
"170310404023","Growth","Growth",1,"3"
"170310404024","Decline","Decline",0,"1"
"170310404025","Growth","Growth",1,"3"
"170310406002","Growth","Growth",1,"3"
"170310406003","Growth","Growth",1,"3"
"170310407001","Growth","Growth",1,"3"
"170310407002","Growth","Growth",1,"3"
"170310407003","Growth","Growth",1,"3"
"170310407004","Growth","Growth",1,"3"
"170310408001","Growth","Growth",1,"3"
"170310408002","Growth","Growth",1,"3"
"170310409001","Growth","Growth",1,"3"
"170310409002","Growth","Growth",1,"3"
"170310501001","Growth","Growth",1,"3"
"170310501002","Growth","Growth",1,"3"
"170310502001","Growth","Growth",1,"3"
"170310502002","Growth","Growth",1,"3"
"170310502003","Growth","Growth",1,"3"
"170310503001","Growth","Growth",1,"3"
"170310503002","Growth","Growth",1,"3"
"170310503003","Growth","Growth",1,"3"
"170310505001","Stable","Stable",0,"2"
"170310505002","Growth","Growth",1,"3"
"170310505003","Growth","Growth",1,"3"
"170310505004","Growth","Growth",1,"3"
"170310505005","Growth","Growth",1,"3"
"170310506001","Growth","Growth",1,"3"
"170310506002","Growth","Growth",1,"3"
"170310507001","Growth","Growth",1,"3"
"170310508001","Growth","Growth",1,"3"
"170310509001","Growth","Growth",1,"3"
"170310510001","Growth","Growth",1,"3"
"170310511001","Growth","Growth",1,"3"
"170310512001","Growth","Growth",1,"3"
"170310512002","Growth","Growth",1,"3"
"170310513001","Decline","Decline",0,"1"
"170310513002","Growth","Growth",1,"3"
"170310514001","Growth","Growth",1,"3"
"170310514002","Growth","Growth",1,"3"
"170310601001","Growth","Growth",1,"3"
"170310601002","Growth","Growth",1,"3"
"170310601003","Growth","Growth",1,"3"
"170310602001","Growth","Growth",1,"3"
"170310602002","Growth","Growth",1,"3"
"170310603001","Growth","Growth",1,"3"
"170310603002","Growth","Growth",1,"3"
"170310604001","Growth","Growth",1,"3"
"170310604002","Growth","Growth",1,"3"
"170310604003","Growth","Growth",1,"3"
"170310605001","Growth","Growth",1,"3"
"170310608001","Growth","Growth",1,"3"
"170310608003","Growth","Growth",1,"3"
"170310608004","Stable","Stable",3.66210141390159e-296,"2"
"170310609001","Growth","Growth",1,"3"
"170310609003","Growth","Growth",1,"3"
"170310609004","Decline","Decline",0,"1"
"170310609005","Growth","Growth",1,"3"
"170310609006","Stable","Stable",0,"2"
